Flight Date,Flight Number,Flight Departure,Flight Arrival,Grade,Departure Date,Arrival Date,Flight Time
2018-04-25,0407,MEL,DXB,CSV,2018-04-25 21:24:00,2018-04-26 05:05:00,13:50
2018-04-29,0767,DXB,JNB,CSV,2018-04-29 23:26:00,2018-04-30 05:29:00,08:09
2018-05-01,0768,JNB,DXB,CSV,2018-05-01 09:25:00,2018-05-01 19:12:00,07:53
2018-05-03,0185,DXB,BCN,CSV,2018-05-03 08:17:00,2018-05-03 13:07:00,06:53
2018-05-04,0186,BCN,DXB,CSV,2018-05-04 15:29:00,2018-05-04 23:59:00,06:35
2018-05-07,0705,DXB,SEZ,CSV,2018-05-07 02:10:00,2018-05-07 06:35:00,04:34
2018-05-08,0708,SEZ,DXB,CSV,2018-05-08 23:39:00,2018-05-09 03:58:00,04:36
2018-05-15,0414,DXB,SYD,CSV,2018-05-15 02:17:00,2018-05-15 21:42:00,13:33
2018-05-17,0415,SYD,DXB,CSV,2018-05-17 05:46:00,2018-05-17 13:53:00,14:22
2018-05-20,0757,DXB,ALG,CSV,2018-05-20 08:42:00,2018-05-20 12:40:00,07:05
2018-05-21,0758,ALG,DXB,CSV,2018-05-21 15:48:00,2018-05-22 00:55:00,06:13
2018-05-23,0131,DXB,DME,CSV,2018-05-23 16:16:00,2018-05-23 20:03:00,04:56
2018-05-24,0132,DME,DXB,CSV,2018-05-24 23:42:00,2018-05-25 05:59:00,05:25
2018-05-29,0205,DXB,MXP,CSV,2018-05-29 09:39:00,2018-05-29 13:36:00,06:13
2018-05-30,0205,MXP,JFK,CSV,2018-05-30 16:09:00,2018-05-30 17:58:00,08:08
2018-05-31,0206,JFK,MXP,CSV,2018-05-31 22:41:00,2018-06-01 12:43:00,08:13
2018-06-02,0206,MXP,DXB,CSV,2018-06-02 14:10:00,2018-06-02 21:59:00,05:52
2018-06-05,0175,DXB,LED,CSV,2018-06-05 15:39:00,2018-06-05 20:26:00,05:55
2018-06-06,0176,LED,DXB,CSV,2018-06-06 23:42:00,2018-06-07 06:14:00,05:39
2018-06-11,0604,DXB,KHI,CSV,2018-06-11 02:49:00,2018-06-11 05:39:00,01:56
2018-06-11,0605,KHI,DXB,CSV,2018-06-11 07:02:00,2018-06-11 07:51:00,02:
2018-06-12,2843,DXB,JED,CSV,2018-06-12 18:02:00,2018-06-12 19:41:00,NA
2018-06-12,2844,JED,DXB,CSV,2018-06-12 22:12:00,2018-06-13 01:47:00,02:44
2018-06-14,0620,DXB,SKT,CSV,2018-06-14 04:34:00,2018-06-14 08:42:00,03:14
2018-06-14,0621,SKT,DXB,CSV,2018-06-14 10:04:00,2018-06-14 11:59:00,02:59
2018-06-22,0821,DXB,DMM,CSV,2018-06-22 21:16:00,2018-06-22 21:32:00,01:23
2018-06-22,0822,DMM,DXB,CSV,2018-06-22 23:08:00,2018-06-23 01:20:00,01:35
2018-06-24,0620,DXB,SKT,CSV,2018-06-24 04:26:00,2018-06-24 08:26:00,03:06
2018-06-24,0621,SKT,DXB,CSV,2018-06-24 10:12:00,2018-06-24 12:15:00,03:08
2018-06-28,0221,DXB,DFW,CSV,2018-06-28 03:06:00,2018-06-28 09:41:00,15:43
2018-06-30,0222,DFW,DXB,CSV,2018-06-30 12:15:00,2018-07-01 11:53:00,14:44
2018-07-04,0763,DXB,JNB,CSV,2018-07-04 10:40:00,2018-07-04 16:43:00,08:12
2018-07-05,0764,JNB,DXB,CSV,2018-07-05 19:11:00,2018-07-06 05:08:00,08:06
2018-07-08,0765,DXB,JNB,CSV,2018-07-08 14:41:00,2018-07-08 20:29:00,07:59
2018-07-09,0766,JNB,DXB,CSV,2018-07-09 22:29:00,2018-07-10 08:16:00,08:
2018-07-12,0512,DXB,DEL,CSV,2018-07-12 22:03:00,2018-07-13 02:41:00,03:29
2018-07-13,0513,DEL,DXB,CSV,2018-07-13 04:16:00,2018-07-13 06:12:00,03:32
2018-07-17,0223,DXB,EWR,CSV,2018-07-17 02:56:00,2018-07-17 08:19:00,13:32
2018-07-18,0224,EWR,DXB,CSV,2018-07-18 11:48:00,2018-07-19 08:03:00,12:20
2018-07-22,0135,DXB,VCE,CSV,2018-07-22 09:15:00,2018-07-22 13:21:00,06:14
2018-07-23,0136,VCE,DXB,CSV,2018-07-23 16:08:00,2018-07-23 23:36:00,05:32
2018-07-25,0751,DXB,CMN,CSV,2018-07-25 07:42:00,2018-07-25 13:19:00,08:48
2018-07-26,0752,CMN,DXB,CSV,2018-07-26 15:37:00,2018-07-27 01:43:00,07:13
2018-08-05,0805,DXB,JED,CSV,2018-08-05 07:26:00,2018-08-05 09:08:00,02:49
2018-08-05,0806,JED,DXB,CSV,2018-08-05 10:49:00,2018-08-05 14:47:00,03:10
2018-08-12,0111,DXB,BUD,CSV,2018-08-12 09:05:00,2018-08-12 12:37:00,05:37
2018-08-13,0112,BUD,DXB,CSV,2018-08-13 15:59:00,2018-08-13 23:07:00,05:16
2018-08-14,0767,DXB,JNB,CSV,2018-08-14 23:22:00,2018-08-15 05:14:00,08:
2018-08-16,0768,JNB,DXB,CSV,2018-08-16 09:21:00,2018-08-16 19:17:00,08:
2018-08-19,0729,DXB,EBB,CSV,2018-08-19 10:20:00,2018-08-19 14:24:00,05:12
2018-08-20,0730,EBB,DXB,CSV,2018-08-20 16:13:00,2018-08-20 22:21:00,05:12
2018-08-22,0705,DXB,SEZ,CSV,2018-08-22 02:12:00,2018-08-22 06:28:00,04:24
2018-08-22,0708,SEZ,DXB,CSV,2018-08-22 23:37:00,2018-08-23 03:50:00,04:33
2018-08-26,0630,DXB,MUX,CSV,2018-08-26 15:57:00,2018-08-26 19:32:00,02:39
2018-08-26,0631,MUX,DXB,CSV,2018-08-26 20:54:00,2018-08-26 22:25:00,02:40
2018-08-28,0656,DXB,MLE,CSV,2018-08-28 02:52:00,2018-08-28 07:51:00,04:05
2018-08-28,0657,MLE,DXB,CSV,2018-08-28 09:31:00,2018-08-28 12:15:00,03:50
2018-08-30,0793,DXB,LAD,CSV,2018-08-30 10:08:00,2018-08-30 14:41:00,07:42
2018-08-31,0794,LAD,DXB,CSV,2018-08-31 18:03:00,2018-09-01 04:38:00,07:44
2018-09-02,0630,DXB,MUX,CSV,2018-09-02 16:13:00,2018-09-02 19:59:00,02:49
2018-09-02,0631,MUX,DXB,CSV,2018-09-02 21:13:00,2018-09-02 22:49:00,02:41
2018-09-03,0977,DXB,IKA,CSV,2018-09-03 20:53:00,2018-09-03 23:21:00,02:04
2018-09-04,0978,IKA,DXB,CSV,2018-09-04 00:54:00,2018-09-04 02:20:00,02:10
2018-09-08,0546,DXB,MAA,CSV,2018-09-08 15:03:00,2018-09-08 20:35:00,04:09
2018-09-08,0547,MAA,DXB,CSV,2018-09-08 21:53:00,2018-09-09 00:05:00,03:47
2018-09-10,0855,DXB,KWI,CSV,2018-09-10 07:57:00,2018-09-10 08:22:00,01:31
2018-09-10,0856,KWI,DXB,CSV,2018-09-10 09:38:00,2018-09-10 12:15:00,01:44
2018-09-11,0149,DXB,AMS,CSV,2018-09-11 14:41:00,2018-09-11 19:32:00,06:58
2018-09-12,0150,AMS,DXB,CSV,2018-09-12 22:01:00,2018-09-13 06:44:00,06:47
2018-09-16,0416,DXB,SYD,CSV,2018-09-16 21:31:00,2018-09-17 16:45:00,13:18
2018-09-19,0417,SYD,DXB,CSV,2018-09-19 16:04:00,2018-09-20 00:22:00,14:24
2018-09-25,0263,DXB,GRU,CSV,2018-09-25 09:11:00,2018-09-25 16:42:00,14:37
2018-09-27,0263,GRU,SCL,CSV,2018-09-27 19:04:00,2018-09-27 23:03:00,04:08
2018-09-29,0264,SCL,GRU,CSV,2018-09-29 02:29:00,2018-09-29 06:15:00,03:52
2018-09-30,0264,GRU,DXB,CSV,2018-09-30 07:43:00,2018-10-01 04:52:00,14:17
2018-10-04,0045,DXB,FRA,CSV,2018-10-04 08:43:00,2018-10-04 13:26:00,06:54
2018-10-05,0046,FRA,DXB,CSV,2018-10-05 15:17:00,2018-10-05 23:29:00,06:26
2018-10-07,0763,DXB,JNB,CSV,2018-10-07 10:19:00,2018-10-07 16:21:00,08:17
2018-10-08,0764,JNB,DXB,CSV,2018-10-08 19:42:00,2018-10-09 05:33:00,07:58
2018-10-12,0640,DXB,KBL,CSV,2018-10-12 11:04:00,2018-10-12 14:22:00,02:54
2018-10-12,0641,KBL,DXB,CSV,2018-10-12 16:05:00,2018-10-12 18:15:00,02:46
2018-10-13,0396,DXB,HKT,CSV,2018-10-13 21:59:00,2018-10-14 07:03:00,06:08
2018-10-15,0397,HKT,DXB,CSV,2018-10-15 08:54:00,2018-10-15 11:59:00,06:15
2018-10-16,0029,DXB,LHR,CSV,2018-10-16 09:55:00,2018-10-16 14:24:00,07:45
2018-10-17,0030,LHR,DXB,CSV,2018-10-17 16:57:00,2018-10-18 02:59:00,07:13
2018-10-24,0241,DXB,YYZ,CSV,2018-10-24 03:50:00,2018-10-24 09:47:00,14:04
2018-10-26,0242,YYZ,DXB,CSV,2018-10-26 14:38:00,2018-10-27 11:03:00,12:35
2018-10-30,0031,DXB,LHR,CSV,2018-10-30 13:10:00,2018-10-30 16:27:00,07:23
2018-10-31,0032,LHR,DXB,CSV,2018-10-31 18:53:00,2018-11-01 05:51:00,07:05
2018-11-04,0225,DXB,SFO,CSV,2018-11-04 09:30:00,2018-11-04 13:16:00,15:57
2018-11-06,0226,SFO,DXB,CSV,2018-11-06 15:59:00,2018-11-07 19:18:00,15:24
2018-11-10,0157,DXB,ARN,CSV,2018-11-10 08:30:00,2018-11-10 12:02:00,06:37
2018-11-11,0158,ARN,DXB,CSV,2018-11-11 15:00:00,2018-11-12 00:22:00,06:30
2018-11-13,0163,DXB,DUB,CSV,2018-11-13 14:30:00,2018-11-13 18:42:00,08:23
2018-11-14,0164,DUB,DXB,CSV,2018-11-14 20:50:00,2018-11-15 08:01:00,07:23
2018-11-18,0075,DXB,CDG,CSV,2018-11-18 14:51:00,2018-11-18 19:06:00,07:28
2018-11-19,0076,CDG,DXB,CSV,2018-11-19 21:29:00,2018-11-20 06:49:00,06:27
2018-11-22,0825,DXB,DMM,CSV,2018-11-22 15:57:00,2018-11-22 16:16:00,01:24
2018-11-22,0826,DMM,DXB,CSV,2018-11-22 17:47:00,2018-11-22 19:56:00,01:16
2018-11-23,0500,DXB,BOM,CSV,2018-11-23 22:05:00,2018-11-24 02:13:00,02:50
2018-11-24,0501,BOM,DXB,CSV,2018-11-24 04:19:00,2018-11-24 05:51:00,03:10
2018-11-26,0019,DXB,MAN,CSV,2018-11-26 14:54:00,2018-11-26 18:27:00,07:39
2018-11-27,0020,MAN,DXB,CSV,2018-11-27 21:11:00,2018-11-28 08:13:00,07:08
2018-12-02,0231,DXB,IAD,GR1,2018-12-02 02:36:00,2018-12-02 07:29:00,14:
2018-12-03,0232,IAD,DXB,GR1,2018-12-03 10:47:00,2018-12-04 08:00:00,12:18
2018-12-10,0823,DXB,DMM,GR1,2018-12-10 02:18:00,2018-12-10 02:35:00,01:24
2018-12-10,0824,DMM,DXB,GR1,2018-12-10 04:09:00,2018-12-10 06:34:00,01:31
2018-12-11,0612,DXB,ISB,GR1,2018-12-11 03:18:00,2018-12-11 07:06:00,02:54
2018-12-11,0613,ISB,DXB,GR1,2018-12-11 08:52:00,2018-12-11 11:09:00,03:20
2018-12-13,0374,DXB,BKK,GR1,2018-12-13 22:35:00,2018-12-14 07:25:00,05:55
2018-12-15,0375,BKK,DXB,GR1,2018-12-15 09:35:00,2018-12-15 13:08:00,06:37
2018-12-18,0147,DXB,AMS,GR1,2018-12-18 08:17:00,2018-12-18 12:29:00,07:25
2018-12-19,0148,AMS,DXB,GR1,2018-12-19 15:55:00,2018-12-20 01:20:00,06:29
2018-12-21,0342,DXB,KUL,GR1,2018-12-21 10:40:00,2018-12-21 21:35:00,07:02
2018-12-23,0343,KUL,DXB,GR1,2018-12-23 01:10:00,2018-12-23 03:56:00,06:55
2018-12-26,0775,DXB,DUR,GR1,2018-12-26 11:05:00,2018-12-26 17:10:00,08:11
2018-12-27,0776,DUR,DXB,GR1,2018-12-27 18:59:00,2018-12-28 05:19:00,08:23
2018-12-30,0705,DXB,SEZ,GR1,2018-12-30 02:30:00,2018-12-30 06:57:00,04:31
2018-12-30,0708,SEZ,DXB,GR1,2018-12-30 23:41:00,2018-12-31 03:59:00,04:30
2019-01-08,0163,DXB,DUB,CSV,2019-01-08 14:57:00,2019-01-08 19:09:00,08:23
2019-01-10,0164,DUB,DXB,CSV,2019-01-10 20:42:00,2019-01-11 07:45:00,07:17
2019-01-13,0713,DXB,LUN,CSV,2019-01-13 09:42:00,2019-01-13 14:32:00,06:58
2019-01-13,0713,LUN,HRE,CSV,2019-01-13 16:02:00,2019-01-13 16:50:00,:53
2019-01-14,0714,HRE,LUN,CSV,2019-01-14 18:51:00,2019-01-14 19:52:00,01:09
2019-01-14,0714,LUN,DXB,CSV,2019-01-14 21:43:00,2019-01-15 06:52:00,07:16
2019-01-17,0318,DXB,NRT,CSV,2019-01-17 02:54:00,2019-01-17 16:56:00,09:14
2019-01-18,0319,NRT,DXB,CSV,2019-01-18 21:50:00,2019-01-19 04:47:00,12:05
2019-02-01,0009,DXB,LGW,CSV,2019-02-01 14:32:00,2019-02-01 18:15:00,07:52
2019-02-02,0010,LGW,DXB,CSV,2019-02-02 20:37:00,2019-02-03 07:19:00,06:52
2019-02-05,0352,DXB,SIN,CSV,2019-02-05 09:28:00,2019-02-05 20:28:00,07:05
2019-02-07,0353,SIN,DXB,CSV,2019-02-07 00:23:00,2019-02-07 04:08:00,07:51
2019-02-10,0803,DXB,JED,CSV,2019-02-10 16:17:00,2019-02-10 18:22:00,03:10
2019-02-10,0804,JED,DXB,CSV,2019-02-10 20:23:00,2019-02-11 00:01:00,02:47
2019-02-12,0544,DXB,MAA,CSV,2019-02-12 02:43:00,2019-02-12 07:35:00,03:34
2019-02-13,0545,MAA,DXB,CSV,2019-02-13 09:47:00,2019-02-13 12:30:00,04:17
2019-02-16,0432,DXB,SIN,CSV,2019-02-16 21:26:00,2019-02-17 08:10:00,06:50
2019-02-18,0432,SIN,BNE,CSV,2019-02-18 10:02:00,2019-02-18 19:38:00,07:44
2019-02-19,0431,BNE,DXB,CSV,2019-02-19 22:39:00,2019-02-20 07:04:00,14:30
2019-02-25,0075,DXB,CDG,CSV,2019-02-25 14:53:00,2019-02-25 19:30:00,07:45
2019-02-26,0076,CDG,DXB,CSV,2019-02-26 21:44:00,2019-02-27 07:05:00,06:35
2019-03-01,2515,DXB,BCN,CSV,2019-03-01 09:18:00,2019-03-01 14:14:00,08:01
2019-03-02,0186,BCN,DXB,CSV,2019-03-02 15:07:00,2019-03-03 00:23:00,06:22
2019-03-05,0761,DXB,JNB,CSV,2019-03-05 04:40:00,2019-03-05 10:35:00,08:04
2019-03-06,0762,JNB,DXB,CSV,2019-03-06 13:32:00,2019-03-06 23:15:00,07:50
2019-03-10,0235,DXB,ORD,CSV,2019-03-10 10:21:00,2019-03-10 16:18:00,15:06
2019-03-12,0236,ORD,DXB,CSV,2019-03-12 20:38:00,2019-03-13 18:34:00,13:
2019-03-16,0175,DXB,LED,CSV,2019-03-16 15:39:00,2019-03-16 20:37:00,06:06
2019-03-17,0176,LED,DXB,CSV,2019-03-17 23:43:00,2019-03-18 06:30:00,05:54
2019-03-20,0175,DXB,LED,CSV,2019-03-20 15:51:00,2019-03-20 20:41:00,05:59
2019-03-21,0176,LED,DXB,CSV,2019-03-21 23:43:00,2019-03-22 06:35:00,06:01
2019-03-25,0312,DXB,HND,CSV,2019-03-25 08:48:00,2019-03-25 22:37:00,08:54
2019-03-27,0313,HND,DXB,CSV,2019-03-27 00:21:00,2019-03-27 07:13:00,11:59
2019-03-29,0569,DWC,DXB,CSV,2019-03-29 13:20:00,2019-03-29 13:48:00,:35
2019-03-29,9999 ,DXB,DWC,CSV,NA,NA,NA
2019-04-01,0420,DXB,PER,CSV,2019-04-01 02:59:00,2019-04-01 17:01:00,10:09
2019-04-02,0421,PER,DXB,CSV,2019-04-02 22:15:00,2019-04-03 05:07:00,10:58
2019-04-08,0971,DXB,IKA,CSV,2019-04-08 08:33:00,2019-04-08 11:03:00,02:08
2019-04-08,0972,IKA,DXB,CSV,2019-04-08 12:21:00,2019-04-08 13:41:00,01:56
2019-04-13,0181,DXB,BRU,CSV,2019-04-13 14:30:00,2019-04-13 19:13:00,06:48
2019-04-14,0182,BRU,DXB,CSV,2019-04-14 21:40:00,2019-04-15 06:05:00,06:34
2019-04-30,0306,DXB,PEK,CSV,2019-04-30 04:04:00,2019-04-30 15:20:00,07:22
2019-05-02,0307,PEK,DXB,CSV,2019-05-02 00:34:00,2019-05-02 04:59:00,08:30
2019-05-03,0584,DXB,DAC,CSV,2019-05-03 16:45:00,2019-05-03 23:18:00,04:40
2019-05-05,0585,DAC,DXB,CSV,2019-05-05 01:43:00,2019-05-05 04:28:00,04:54
2019-05-10,0221,DXB,DFW,CSV,2019-05-10 02:51:00,2019-05-10 09:07:00,15:23
2019-05-12,0222,DFW,DXB,CSV,2019-05-12 12:07:00,2019-05-13 11:39:00,14:38
2019-05-23,0787,DXB,ACC,CSV,2019-05-23 07:43:00,2019-05-23 11:41:00,08:05
2019-05-24,0787,ACC,ABJ,CSV,2019-05-24 12:47:00,2019-05-24 13:43:00,01:04
2019-05-24,0788,ABJ,ACC,CSV,2019-05-24 15:25:00,2019-05-24 16:18:00,01:
2019-05-25,0788,ACC,DXB,CSV,2019-05-25 18:12:00,2019-05-26 05:27:00,07:19
2019-05-28,0005,DXB,LHR,CSV,2019-05-28 15:45:00,2019-05-28 20:11:00,07:32
2019-05-29,0006,LHR,DXB,CSV,2019-05-29 22:13:00,2019-05-30 07:54:00,06:51
2019-06-04,0544,DXB,MAA,CSV,2019-06-04 03:07:00,2019-06-04 08:54:00,04:21
2019-06-05,0545,MAA,DXB,CSV,2019-06-05 09:50:00,2019-06-05 12:22:00,04:07
2019-06-06,0905,DXB,AMM,CSV,2019-06-06 22:12:00,2019-06-07 00:07:00,03:05
2019-06-07,0906,AMM,DXB,CSV,2019-06-07 01:59:00,2019-06-07 05:43:00,02:52
2019-06-10,0235,DXB,ORD,CSV,2019-06-10 10:09:00,2019-06-10 15:35:00,14:38
2019-06-12,0236,ORD,DXB,CSV,2019-06-12 21:13:00,2019-06-13 19:34:00,13:27
2019-06-17,0302,DXB,PVG,CSV,2019-06-17 02:58:00,2019-06-17 15:10:00,08:30
2019-06-19,0303,PVG,DXB,CSV,2019-06-19 00:17:00,2019-06-19 05:04:00,08:50
2019-06-23,0772,DXB,CPT,CSV,2019-06-23 04:03:00,2019-06-23 11:29:00,09:35
2019-06-25,0773,CPT,DXB,CSV,2019-06-25 13:04:00,2019-06-26 00:09:00,09:15
2019-06-30,0618,DXB,SKT,CSV,2019-06-30 16:40:00,2019-06-30 20:23:00,02:48
2019-06-30,0619,LHE,LHE,CSV,NA,NA,NA
2019-07-03,0209,DXB,ATH,CSV,2019-07-03 11:09:00,2019-07-03 14:45:00,05:01
2019-07-04,0209,ATH,EWR,CSV,2019-07-04 18:23:00,2019-07-04 20:57:00,10:16
2019-07-05,0210,EWR,ATH,CSV,2019-07-05 23:40:00,2019-07-06 15:42:00,09:17
2019-07-07,0210,ATH,DXB,CSV,2019-07-07 18:11:00,2019-07-07 23:23:00,04:20
2019-07-11,0528,DXB,HYD,CSV,2019-07-11 15:12:00,2019-07-11 20:27:00,03:49
2019-07-11,0529,HYD,DXB,CSV,2019-07-11 21:52:00,2019-07-11 23:45:00,03:28
2019-07-15,0145,DXB,AMS,CSV,2019-07-15 04:52:00,2019-07-15 09:37:00,06:54
2019-07-17,0146,AMS,DXB,CSV,2019-07-17 11:53:00,2019-07-17 20:08:00,06:21
2019-07-19,0073,DXB,CDG,CSV,2019-07-19 08:20:00,2019-07-19 13:10:00,06:57
2019-07-20,0074,CDG,DXB,CSV,2019-07-20 15:31:00,2019-07-21 01:31:00,08:06
2019-07-31,0157,DXB,ARN,CSV,2019-07-31 08:50:00,2019-07-31 13:33:00,06:49
2019-08-01,0158,ARN,DXB,CSV,2019-08-01 15:18:00,2019-08-01 23:19:00,06:05
2019-08-03,0701,DXB,MRU,CSV,2019-08-03 02:49:00,2019-08-03 09:06:00,06:24
2019-08-04,0702,MRU,DXB,CSV,2019-08-04 16:30:00,2019-08-04 22:58:00,06:32
2019-08-07,0141,DXB,MAD,CSV,2019-08-07 07:39:00,2019-08-07 13:04:00,07:33
2019-08-08,0142,MAD,DXB,CSV,2019-08-08 15:28:00,2019-08-09 00:28:00,07:08
2019-08-12,0229,DXB,SEA,CSV,2019-08-12 09:54:00,2019-08-12 12:34:00,13:51
2019-08-14,0230,SEA,DXB,CSV,2019-08-14 17:03:00,2019-08-15 17:58:00,14:04
2019-08-18,0500,DXB,BOM,CSV,2019-08-18 21:54:00,2019-08-19 02:07:00,02:54
2019-08-19,0501,BOM,DXB,CSV,2019-08-19 04:28:00,2019-08-19 05:37:00,02:47
2019-08-20,0648,DXB,CMB,CSV,2019-08-20 16:07:00,2019-08-20 22:04:00,04:33
2019-08-22,0649,CMB,DXB,CSV,2019-08-22 03:24:00,2019-08-22 06:10:00,04:24
2019-08-23,0011,DXB,LGW,CSV,2019-08-23 03:24:00,2019-08-23 07:42:00,07:26
2019-08-24,0012,LGW,DXB,CSV,2019-08-24 10:21:00,2019-08-24 20:06:00,06:49
2019-08-27,0141,DXB,MAD,CSV,2019-08-27 07:41:00,2019-08-27 12:55:00,07:22
2019-08-28,0142,MAD,DXB,CSV,2019-08-28 15:18:00,2019-08-29 00:27:00,07:15
2019-09-01,0823,DXB,DMM,CSV,2019-09-01 02:44:00,2019-09-01 02:51:00,01:13
2019-09-01,0824,DMM,DXB,CSV,2019-09-01 04:17:00,2019-09-01 06:42:00,01:31
2019-09-02,0620,DXB,SKT,CSV,2019-09-02 04:18:00,2019-09-02 08:24:00,03:14
2019-09-02,0621,SKT,DXB,CSV,2019-09-02 10:08:00,2019-09-02 12:02:00,03:02
2019-09-04,0001,DXB,LHR,CSV,2019-09-04 07:54:00,2019-09-04 12:22:00,07:36
2019-09-05,0002,LHR,DXB,CSV,2019-09-05 14:35:00,2019-09-06 00:17:00,06:46
2019-09-09,0225,DXB,SFO,CSV,2019-09-09 09:37:00,2019-09-09 14:27:00,15:58
2019-09-11,0226,SFO,DXB,CSV,2019-09-11 16:42:00,2019-09-12 19:15:00,15:40
2019-09-15,0139,DXB,PRG,CSV,2019-09-15 08:39:00,2019-09-15 12:28:00,05:57
2019-09-16,0140,PRG,DXB,CSV,2019-09-16 15:51:00,2019-09-16 23:41:00,05:59
2019-09-24,0751,DXB,CMN,CSV,2019-09-24 07:25:00,2019-09-24 12:05:00,07:45
2019-09-25,0752,CMN,DXB,CSV,2019-09-25 14:48:00,2019-09-26 01:10:00,07:31
2019-10-01,0221,DXB,DFW,CSV,2019-10-01 02:57:00,2019-10-01 09:47:00,15:56
2019-10-03,0222,DFW,DXB,CSV,2019-10-03 12:14:00,2019-10-04 11:09:00,14:05
2019-10-07,0725,DXB,DAR,CSV,2019-10-07 10:07:00,2019-10-07 14:12:00,05:08
2019-10-08,0726,DAR,DXB,CSV,2019-10-08 16:55:00,2019-10-08 23:04:00,05:17
2019-10-11,0366,DXB,TPE,CSV,2019-10-11 03:42:00,2019-10-11 15:55:00,08:18
2019-10-12,0367,TPE,DXB,CSV,2019-10-12 23:25:00,2019-10-13 04:17:00,09:01
2019-10-16,0528,DXB,HYD,CSV,2019-10-16 15:02:00,2019-10-16 19:50:00,03:26
2019-10-16,0529,HYD,DXB,CSV,2019-10-16 21:52:00,2019-10-16 23:59:00,03:43
2019-10-18,0500,DXB,BOM,CSV,2019-10-18 22:00:00,2019-10-19 02:36:00,03:16
2019-10-19,0501,BOM,DXB,CSV,2019-10-19 04:27:00,2019-10-19 06:45:00,04:07
2019-10-22,0047,DXB,FRA,CSV,2019-10-22 14:46:00,2019-10-22 19:23:00,06:47
2019-10-23,0048,FRA,DXB,CSV,2019-10-23 22:13:00,2019-10-24 06:31:00,06:34
2019-10-26,0304,DXB,PVG,CSV,2019-10-26 10:07:00,2019-10-26 22:07:00,08:21
2019-10-28,0305,PVG,DXB,CSV,2019-10-28 06:10:00,2019-10-28 11:34:00,09:32
2019-10-31,0053,DXB,MUC,CSV,2019-10-31 03:30:00,2019-10-31 07:00:00,06:37
2019-11-01,0054,MUC,DXB,CSV,2019-11-01 10:14:00,2019-11-01 18:41:00,05:31
2019-11-04,0803,DXB,JED,CSV,2019-11-04 16:10:00,2019-11-04 18:03:00,03:
2019-11-04,0804,JED,DXB,CSV,2019-11-04 20:44:00,2019-11-05 00:25:00,02:49
2019-11-06,0021,DXB,MAN,CSV,2019-11-06 02:42:00,2019-11-06 06:14:00,07:41
2019-11-07,0022,MAN,DXB,CSV,2019-11-07 08:52:00,2019-11-07 19:46:00,06:59
2019-11-11,0219,DXB,MCO,CSV,2019-11-11 03:23:00,2019-11-11 10:08:00,15:49
2019-11-15,0220,MCO,DXB,CSV,2019-11-15 13:49:00,2019-11-16 12:34:00,13:49
2019-11-22,0770,DXB,CPT,CSV,2019-11-22 09:16:00,2019-11-22 16:37:00,09:32
2019-11-23,0771,CPT,DXB,CSV,2019-11-23 18:22:00,2019-11-24 05:42:00,09:26
2019-11-26,0707,DXB,SEZ,CSV,2019-11-26 09:38:00,2019-11-26 14:01:00,04:26
2019-11-27,0706,SEZ,DXB,CSV,2019-11-27 08:44:00,2019-11-27 13:02:00,04:21
2019-12-05,0304,DXB,PVG,CSV,2019-12-05 09:17:00,2019-12-05 20:46:00,07:39
2019-12-07,0305,PVG,DXB,CSV,2019-12-07 06:24:00,2019-12-07 12:03:00,09:48
2020-01-20,0139,DXB,PRG,CSV,2020-01-20 09:10:00,2020-01-20 12:23:00,06:21
2020-01-21,0140,PRG,DXB,CSV,2020-01-21 15:36:00,2020-01-22 00:15:00,05:42
2020-01-23,0051,DXB,MUC,CSV,2020-01-23 16:11:00,2020-01-23 19:52:00,06:49
2020-01-24,0052,MUC,DXB,CSV,2020-01-24 21:23:00,2020-01-25 06:15:00,05:56
2020-01-28,0215,DXB,LAX,CSV,2020-01-28 08:50:00,2020-01-28 13:33:00,16:52
2020-01-30,0216,LAX,DXB,CSV,2020-01-30 15:40:00,2020-01-31 19:30:00,15:55
2020-02-05,0229,DXB,SEA,CSV,2020-02-05 10:08:00,2020-02-05 12:44:00,14:40
2020-02-07,0230,SEA,DXB,CSV,2020-02-07 15:56:00,2020-02-08 18:03:00,14:14
2020-02-14,0500,DXB,BOM,CSV,2020-02-14 22:05:00,2020-02-15 02:21:00,02:56
2020-02-15,0501,BOM,DXB,CSV,2020-02-15 04:27:00,2020-02-15 05:55:00,03:04
2020-02-17,0159,DXB,OSL,CSV,2020-02-17 07:47:00,2020-02-17 12:03:00,07:23
2020-02-18,0160,OSL,DXB,CSV,2020-02-18 13:58:00,2020-02-18 23:33:00,06:48
2020-02-20,0151,DXB,CPH,CSV,2020-02-20 08:41:00,2020-02-20 12:28:00,06:55
2020-02-21,0152,CPH,DXB,CSV,2020-02-21 14:15:00,2020-02-21 23:15:00,06:04
2020-02-25,0097,DXB,FCO,CSV,2020-02-25 08:50:00,2020-02-25 12:18:00,06:35
2020-02-26,0098,FCO,DXB,CSV,2020-02-26 15:09:00,2020-02-26 23:30:00,05:27
2020-02-28,0713,DXB,LUN,CSV,2020-02-28 09:18:00,2020-02-28 14:15:00,07:03
2020-02-28,0713,LUN,HRE,CSV,2020-02-28 15:48:00,2020-02-28 16:36:00,:52
2020-02-29,0714,HRE,LUN,CSV,2020-02-29 18:45:00,2020-02-29 19:42:00,01:04
